,E-waste Collection Points,Collection Type,Postal Code,Remarks,Website,Full,lat,lng,color,hover_text
315,FAIRPRICE @ TERMINAL 3,Retailer E-bin,819663,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,65 AIRPORT BOULEVARD BASEMENT 2 NORTH UNIT B2LS2 #B2-10 TERMINAL 3 SINGAPORE,1.3555805,103.9861962,#0000ff,Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ TERMINAL 3<br>Address:  65 AIRPORT BOULEVARD BASEMENT 2 NORTH UNIT B2LS2 #B2-10 TERMINAL 3 SINGAPORE<br>Latitude: 1.3555805<br>Longitude: 103.9861962
316,FAIRPRICE @ THE CLEMENTI MALL,Retailer E-bin,129588,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"3155 COMMONWEALTH AVENUE WEST, THE CLEMENTI MALL, #B1-12 SINGAPORE",1.314918,103.7643089,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ THE CLEMENTI MALL<br>Address:  3155 COMMONWEALTH AVENUE WEST, THE CLEMENTI MALL, #B1-12 SINGAPORE<br>Latitude: 1.314918<br>Longitude: 103.7643089"
317,FAIRPRICE @ THOMSON PLAZA,Retailer E-bin,574408,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"301 UPPER THOMSON RD, THOMSON PLAZA, #03-37/38 SINGAPORE",1.3548791,103.8308643,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ THOMSON PLAZA<br>Address:  301 UPPER THOMSON RD, THOMSON PLAZA, #03-37/38 SINGAPORE<br>Latitude: 1.3548791<br>Longitude: 103.8308643"
318,FAIRPRICE @ VIVOCITY,Retailer E-bin,98585,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 HARBOURFRONT WALK, VIVOCITY, #B2-23, IN-STORE CUSTOMER SERVICE COUNTER SINGAPORE",1.2644032,103.8222071,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ VIVOCITY<br>Address:  1 HARBOURFRONT WALK, VIVOCITY, #B2-23, IN-STORE CUSTOMER SERVICE COUNTER SINGAPORE<br>Latitude: 1.2644032<br>Longitude: 103.8222071"
319,FAIRPRICE @ WHITESANDS,Retailer E-bin,518457,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 PASIR RIS CENTRAL ST 3, WHITESANDS, #B1-10 SINGAPORE",1.3724166,103.9496584,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ WHITESANDS<br>Address:  1 PASIR RIS CENTRAL ST 3, WHITESANDS, #B1-10 SINGAPORE<br>Latitude: 1.3724166<br>Longitude: 103.9496584"
320,FAIRPRICE @ WOODLANDS CIVIC CENTRE,Retailer E-bin,730900,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"900 SOUTH WOODLANDS DRIVE, WOODLANDS CIVIC CENTRE, #B1-01 SINGAPORE",1.4349053,103.78678,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ WOODLANDS CIVIC CENTRE<br>Address:  900 SOUTH WOODLANDS DRIVE, WOODLANDS CIVIC CENTRE, #B1-01 SINGAPORE<br>Latitude: 1.4349053<br>Longitude: 103.78678"
321,FAIRPRICE @ YEW TEE MRT STATION,Retailer E-bin,689715,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"61 CHOA CHU KANG DR, YEW TEE MRT STATION, #01-01 SINGAPORE",1.3974282,103.7474174,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ YEW TEE MRT STATION<br>Address:  61 CHOA CHU KANG DR, YEW TEE MRT STATION, #01-01 SINGAPORE<br>Latitude: 1.3974282<br>Longitude: 103.7474174"
322,FAIRPRICE @ YEW TEE POINT,Retailer E-bin,689578,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"21 CHOA CHU KANG NORTH 6, YEW TEE POINT, #B1-01 SINGAPORE",1.39716,103.7468352,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ YEW TEE POINT<br>Address:  21 CHOA CHU KANG NORTH 6, YEW TEE POINT, #B1-01 SINGAPORE<br>Latitude: 1.39716<br>Longitude: 103.7468352"
323,FAIRPRICE @ ZHONG SHAN PARK,Retailer E-bin,329984,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"20 AH HOOD RD, ZHONG SHAN PARK, #02-01 SINGAPORE",1.3270618,103.8464431,#0000ff,"Retailer E-bin<br>E-waste Collection Points: FAIRPRICE @ ZHONG SHAN PARK<br>Address:  20 AH HOOD RD, ZHONG SHAN PARK, #02-01 SINGAPORE<br>Latitude: 1.3270618<br>Longitude: 103.8464431"
324,GAIN CITY @ ANG MO KIO INDUSTIRAL PARK 2,Retailer E-bin,569500,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"8 ANG MO KIO INDUSTRIAL PARK 2, MAIN ENTRANCE SINGAPORE",1.3716063,103.8646521,#0000ff,"Retailer E-bin<br>E-waste Collection Points: GAIN CITY @ ANG MO KIO INDUSTIRAL PARK 2<br>Address:  8 ANG MO KIO INDUSTRIAL PARK 2, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.3716063<br>Longitude: 103.8646521"
325,GAIN CITY @ GAIN CITY MEGASTORE @ SUNGEI KADUT,Retailer E-bin,729577,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"71 SUNGEI KADUT DRIVE, GAIN CITY MEGASTORE @ SUNGEI KADUT, LEVEL 1 LIFT LOBBY SINGAPORE",1.412842,103.7461519,#0000ff,"Retailer E-bin<br>E-waste Collection Points: GAIN CITY @ GAIN CITY MEGASTORE @ SUNGEI KADUT<br>Address:  71 SUNGEI KADUT DRIVE, GAIN CITY MEGASTORE @ SUNGEI KADUT, LEVEL 1 LIFT LOBBY SINGAPORE<br>Latitude: 1.412842<br>Longitude: 103.7461519"
326,GAIN CITY @ MARINA SQUARE,Retailer E-bin,39594,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"6 RAFFLES BOULEVARD, MARINA SQUARE, #03 - 223 / 232, MAIN ENTRANCE SINGAPORE",1.2911534,103.8576778,#0000ff,"Retailer E-bin<br>E-waste Collection Points: GAIN CITY @ MARINA SQUARE<br>Address:  6 RAFFLES BOULEVARD, MARINA SQUARE, #03 - 223 / 232, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.2911534<br>Longitude: 103.8576778"
327,GAIN CITY @ TAMPINES 1,Retailer E-bin,529536,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"10 TAMPINES CENTRAL 1, TAMPINES 1, #B1-09, MAIN ENTRANCE SINGAPORE",1.3540351,103.9453692,#0000ff,"Retailer E-bin<br>E-waste Collection Points: GAIN CITY @ TAMPINES 1<br>Address:  10 TAMPINES CENTRAL 1, TAMPINES 1, #B1-09, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.3540351<br>Longitude: 103.9453692"
328,HARVEY NORMAN @ BEDOK POINT,Retailer E-bin,467351,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"799 NEW UPPER CHANGI ROAD, BEDOK POINT, #B1-01/02, #B-16/2 AND #B1-K1/K14 SINGAPORE",1.3249305,103.9323811,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ BEDOK POINT<br>Address:  799 NEW UPPER CHANGI ROAD, BEDOK POINT, #B1-01/02, #B-16/2 AND #B1-K1/K14 SINGAPORE<br>Latitude: 1.3249305<br>Longitude: 103.9323811"
329,HARVEY NORMAN @ BUKIT PANJANG PLAZA,Retailer E-bin,677743,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 JELEBU ROAD, BUKIT PANJANG PLAZA, #03-06, SIDE ENTRANCE SINGAPORE",1.3800396,103.7642339,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ BUKIT PANJANG PLAZA<br>Address:  1 JELEBU ROAD, BUKIT PANJANG PLAZA, #03-06, SIDE ENTRANCE SINGAPORE<br>Latitude: 1.3800396<br>Longitude: 103.7642339"
330,HARVEY NORMAN @ DJITSUN MALL,Retailer E-bin,569663,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"5 ANG MO KIO CENTRAL 3, DJITSUN MALL, #02-01/02, BESIDE CASHIER COUNTER SINGAPORE",1.36953,103.8484398,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ DJITSUN MALL<br>Address:  5 ANG MO KIO CENTRAL 3, DJITSUN MALL, #02-01/02, BESIDE CASHIER COUNTER SINGAPORE<br>Latitude: 1.36953<br>Longitude: 103.8484398"
331,HARVEY NORMAN @ HOUGANG MALL,Retailer E-bin,538766,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"90 HOUGANG AVENUE 10, HOUGANG MALL, #04-15, IN-STORE SINGAPORE",1.3725894,103.8937225,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ HOUGANG MALL<br>Address:  90 HOUGANG AVENUE 10, HOUGANG MALL, #04-15, IN-STORE SINGAPORE<br>Latitude: 1.3725894<br>Longitude: 103.8937225"
332,HARVEY NORMAN @ JURONG POINT,Retailer E-bin,648886,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 JURONG WEST CENTRAL 2, JURONG POINT, #03-37, IN-STORE SINGAPORE",1.3399257,103.7062886,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ JURONG POINT<br>Address:  1 JURONG WEST CENTRAL 2, JURONG POINT, #03-37, IN-STORE SINGAPORE<br>Latitude: 1.3399257<br>Longitude: 103.7062886"
333,HARVEY NORMAN @ MILLENIA WALK,Retailer E-bin,39596,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"9 RAFFLES BOULEVARD, MILLENIA WALK, #02-27, IN-STORE ATRIUM SINGAPORE",1.2928181,103.8598344,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ MILLENIA WALK<br>Address:  9 RAFFLES BOULEVARD, MILLENIA WALK, #02-27, IN-STORE ATRIUM SINGAPORE<br>Latitude: 1.2928181<br>Longitude: 103.8598344"
334,HARVEY NORMAN @ NORTHPOINT CITY,Retailer E-bin,769098,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"930 YISHUN AVENUE 2, NORTHPOINT CITY, SOUTH WING, #B1-136/138, OUTLET ENTRANCE SINGAPORE",1.4293478,103.8358671,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ NORTHPOINT CITY<br>Address:  930 YISHUN AVENUE 2, NORTHPOINT CITY, SOUTH WING, #B1-136/138, OUTLET ENTRANCE SINGAPORE<br>Latitude: 1.4293478<br>Longitude: 103.8358671"
335,HARVEY NORMAN @ PARKWAY PARADE,Retailer E-bin,449269,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"80 MARINE PARADE ROAD, PARKWAY PARADE, #02-34, IN-STORE SINGAPORE",1.3014593,103.9052273,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ PARKWAY PARADE<br>Address:  80 MARINE PARADE ROAD, PARKWAY PARADE, #02-34, IN-STORE SINGAPORE<br>Latitude: 1.3014593<br>Longitude: 103.9052273"
336,HARVEY NORMAN @ SELETAR MALL,Retailer E-bin,797653,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"33 SENGKANG WEST AVE, SELETAR MALL, #03-25, IN-STORE SINGAPORE",1.3915208,103.8760834,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ SELETAR MALL<br>Address:  33 SENGKANG WEST AVE, SELETAR MALL, #03-25, IN-STORE SINGAPORE<br>Latitude: 1.3915208<br>Longitude: 103.8760834"
337,HARVEY NORMAN @ SUNTEC CITY MALL,Retailer E-bin,38983,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"3 TEMASEK BOULEVARD, SUNTEC CITY MALL, #01-634, IN-STORE SINGAPORE",1.29503,103.8583026,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ SUNTEC CITY MALL<br>Address:  3 TEMASEK BOULEVARD, SUNTEC CITY MALL, #01-634, IN-STORE SINGAPORE<br>Latitude: 1.29503<br>Longitude: 103.8583026"
338,HARVEY NORMAN @ THE CENTREPOINT,Retailer E-bin,238843,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"176 ORCHARD ROAD, THE CENTREPOINT, #03-31 SINGAPORE",1.3015383,103.8401372,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ THE CENTREPOINT<br>Address:  176 ORCHARD ROAD, THE CENTREPOINT, #03-31 SINGAPORE<br>Latitude: 1.3015383<br>Longitude: 103.8401372"
339,HARVEY NORMAN @ VIVA BUSINESS PARK,Retailer E-bin,469002,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"750B CHAI CHEE ROAD #01-01 TO 06, TO 12, #02-02 TO 06 BUSINESS PARK, #01-09, IN-STORE SINGAPORE",1.3230793,103.9214304,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ VIVA BUSINESS PARK<br>Address:  750B CHAI CHEE ROAD #01-01 TO 06, TO 12, #02-02 TO 06 BUSINESS PARK, #01-09, IN-STORE SINGAPORE<br>Latitude: 1.3230793<br>Longitude: 103.9214304"
340,HARVEY NORMAN @ WEST MALL,Retailer E-bin,658713,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"1 BUKIT BATOK CENTRAL LINK, WEST MALL, #03-06 TO 09, IN-STORE WALKWAY SINGAPORE",1.3500565,103.749223,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ WEST MALL<br>Address:  1 BUKIT BATOK CENTRAL LINK, WEST MALL, #03-06 TO 09, IN-STORE WALKWAY SINGAPORE<br>Latitude: 1.3500565<br>Longitude: 103.749223"
341,HARVEY NORMAN @ WESTGATE,Retailer E-bin,608532,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"3 GATEWAY DRIVE, WESTGATE, #B1-32, IN-STORE SINGAPORE",1.3345013,103.7426077,#0000ff,"Retailer E-bin<br>E-waste Collection Points: HARVEY NORMAN @ WESTGATE<br>Address:  3 GATEWAY DRIVE, WESTGATE, #B1-32, IN-STORE SINGAPORE<br>Latitude: 1.3345013<br>Longitude: 103.7426077"
342,LENOVO FLAGSHIP @ FUNAN MALL,Retailer E-bin,179105,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"107 NORTH BRIDGE ROAD, FUNAN MALL, #03-19/20, IN-STORE SINGAPORE",1.2912647,103.8501932,#0000ff,"Retailer E-bin<br>E-waste Collection Points: LENOVO FLAGSHIP @ FUNAN MALL<br>Address:  107 NORTH BRIDGE ROAD, FUNAN MALL, #03-19/20, IN-STORE SINGAPORE<br>Latitude: 1.2912647<br>Longitude: 103.8501932"
343,LIGHTPRO @ 341 BALESTIER ROAD,Retailer E-bin,329773,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"341 BALESTIER ROAD, #01-02 SINGAPORE",1.3243061,103.8512288,#0000ff,"Retailer E-bin<br>E-waste Collection Points: LIGHTPRO @ 341 BALESTIER ROAD<br>Address:  341 BALESTIER ROAD, #01-02 SINGAPORE<br>Latitude: 1.3243061<br>Longitude: 103.8512288"
344,MEGA DISCOUNT STORE @ KALLANG LEISURE PARK,Retailer E-bin,397693,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"5 STADIUM WALK, KALLANG LEISURE PARK, #01-46-50, STORE REAR ENTRANCE SINGAPORE",1.3023423,103.8765402,#0000ff,"Retailer E-bin<br>E-waste Collection Points: MEGA DISCOUNT STORE @ KALLANG LEISURE PARK<br>Address:  5 STADIUM WALK, KALLANG LEISURE PARK, #01-46-50, STORE REAR ENTRANCE SINGAPORE<br>Latitude: 1.3023423<br>Longitude: 103.8765402"
345,MEGA DISCOUNT STORE @ UNITED SQUARE,Retailer E-bin,307591,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"101 THOMSON ROAD, UNITED SQUARE, #B1-56D/E, MAIN ENTRANCE SINGAPORE",1.3171849,103.8436045,#0000ff,"Retailer E-bin<br>E-waste Collection Points: MEGA DISCOUNT STORE @ UNITED SQUARE<br>Address:  101 THOMSON ROAD, UNITED SQUARE, #B1-56D/E, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.3171849<br>Longitude: 103.8436045"
346,MR. DIY @ CENTURY SQUARE,Retailer E-bin,529509,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"2 TAMPINES CENTRAL 5, CENTURY SQAURE, #04-07 & 04-20/ 21 SINGAPORE",1.3523888,103.9438567,#0000ff,"Retailer E-bin<br>E-waste Collection Points: MR. DIY @ CENTURY SQUARE<br>Address:  2 TAMPINES CENTRAL 5, CENTURY SQAURE, #04-07 & 04-20/ 21 SINGAPORE<br>Latitude: 1.3523888<br>Longitude: 103.9438567"
347,MR. DIY @ DOWNTOWN EAST,Retailer E-bin,519599,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"1 PASIR RIS CLOSE, E!HUB, #01-103 SINGAPORE",1.3776279,103.9546233,#0000ff,"Retailer E-bin<br>E-waste Collection Points: MR. DIY @ DOWNTOWN EAST<br>Address:  1 PASIR RIS CLOSE, E!HUB, #01-103 SINGAPORE<br>Latitude: 1.3776279<br>Longitude: 103.9546233"
348,MR. DIY @ LOYANG POINT,Retailer E-bin,510259,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"259 PASIR RIS STREET 21, #01-27, NEAR GIANT ENTRANCE SINGAPORE",1.3663098,103.964296,#0000ff,"Retailer E-bin<br>E-waste Collection Points: MR. DIY @ LOYANG POINT<br>Address:  259 PASIR RIS STREET 21, #01-27, NEAR GIANT ENTRANCE SINGAPORE<br>Latitude: 1.3663098<br>Longitude: 103.964296"
349,SHENG SIONG @ 108 MCNAIR,Retailer E-bin,321108,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"108 MCNAIR RD, #01-295 SINGAPORE",1.3215143,103.8596246,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 108 MCNAIR<br>Address:  108 MCNAIR RD, #01-295 SINGAPORE<br>Latitude: 1.3215143<br>Longitude: 103.8596246"
350,SHENG SIONG @ 115 BEDOK NORTH,Retailer E-bin,460115,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"115 BEDOK NORTH ROAD, #01-319 SINGAPORE",1.3313891,103.9368316,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 115 BEDOK NORTH<br>Address:  115 BEDOK NORTH ROAD, #01-319 SINGAPORE<br>Latitude: 1.3313891<br>Longitude: 103.9368316"
351,SHENG SIONG @ 118 ALJUNIED,Retailer E-bin,380118,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"118 ALJUNIED AVE 2, #01-100, MAIN ENTRANCE SINGAPORE",1.320003,103.8873935,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 118 ALJUNIED<br>Address:  118 ALJUNIED AVE 2, #01-100, MAIN ENTRANCE SINGAPORE<br>Latitude: 1.320003<br>Longitude: 103.8873935"
352,SHENG SIONG @ 122 ANG MO KIO,Retailer E-bin,560122,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 122 ANG MO KIO AVE 3, #01-1753 SINGAPORE",1.3702265,103.8432282,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 122 ANG MO KIO<br>Address:  BLK 122 ANG MO KIO AVE 3, #01-1753 SINGAPORE<br>Latitude: 1.3702265<br>Longitude: 103.8432282"
353,SHENG SIONG @ 128 WOODLANDS,Retailer E-bin,730182,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 182 WOODLANDS ST 13, #01-01 SINGAPORE",1.4353134,103.7757536,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 128 WOODLANDS<br>Address:  BLK 182 WOODLANDS ST 13, #01-01 SINGAPORE<br>Latitude: 1.4353134<br>Longitude: 103.7757536"
354,SHENG SIONG @ 154A BUKIT BATOK WEST,Retailer E-bin,651154,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 154A BUKIT BATOK WEST AVE 8, #01-01 SINGAPORE",1.3474063,103.7436727,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 154A BUKIT BATOK WEST<br>Address:  BLK 154A BUKIT BATOK WEST AVE 8, #01-01 SINGAPORE<br>Latitude: 1.3474063<br>Longitude: 103.7436727"
355,SHENG SIONG @ 18 TECK WHYE,Retailer E-bin,680018,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 18 TECK WHYE LANE, #01-95 SINGAPORE",1.3782442,103.7542891,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 18 TECK WHYE<br>Address:  BLK 18 TECK WHYE LANE, #01-95 SINGAPORE<br>Latitude: 1.3782442<br>Longitude: 103.7542891"
356,SHENG SIONG @ 19 SERANGOON,Retailer E-bin,554913,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"19 SERANGOON NORTH AVE 5, #01-01 SINGAPORE",1.3756569,103.8719034,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 19 SERANGOON<br>Address:  19 SERANGOON NORTH AVE 5, #01-01 SINGAPORE<br>Latitude: 1.3756569<br>Longitude: 103.8719034"
357,SHENG SIONG @ 200 UPPER THOMSON,Retailer E-bin,574424,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"200 UPP THOMSON RD, #B1-01 SINGAPORE",1.3518453,103.8360304,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 200 UPPER THOMSON<br>Address:  200 UPP THOMSON RD, #B1-01 SINGAPORE<br>Latitude: 1.3518453<br>Longitude: 103.8360304"
358,SHENG SIONG @ 200 WOODLANDS IND PARK,Retailer E-bin,757177,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"200 WOODLANDS INDUSTRIAL PARK E7, #01-30 SINGAPORE",1.4507422,103.7963895,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 200 WOODLANDS IND PARK<br>Address:  200 WOODLANDS INDUSTRIAL PARK E7, #01-30 SINGAPORE<br>Latitude: 1.4507422<br>Longitude: 103.7963895"
359,SHENG SIONG @ 209 NEW UPPER CHANGI RD,Retailer E-bin,460209,"E-waste accepted: ICT equipment, Batteries and Lamps only",https://alba-ewaste.sg,"209 NEW UPPER CHANGI RD, #01-631, BESIDE MAIN ENTRANCE SINGAPORE",1.3246791,103.931066,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 209 NEW UPPER CHANGI RD<br>Address:  209 NEW UPPER CHANGI RD, #01-631, BESIDE MAIN ENTRANCE SINGAPORE<br>Latitude: 1.3246791<br>Longitude: 103.931066"
360,SHENG SIONG @ 233 ANG MO KIO,Retailer E-bin,560233,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 233 ANG MO KIO AVE 3, #01-1168 SINGAPORE",1.3676276,103.8367174,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 233 ANG MO KIO<br>Address:  BLK 233 ANG MO KIO AVE 3, #01-1168 SINGAPORE<br>Latitude: 1.3676276<br>Longitude: 103.8367174"
361,SHENG SIONG @ 25 GHIM MOH,Retailer E-bin,270025,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 25 GHIM MOH LINK, #01-11 SINGAPORE",1.3080897,103.7859979,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 25 GHIM MOH<br>Address:  BLK 25 GHIM MOH LINK, #01-11 SINGAPORE<br>Latitude: 1.3080897<br>Longitude: 103.7859979"
362,SHENG SIONG @ 258 PASIR RIS,Retailer E-bin,510258,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"258 PASIR RIS ST 21, #02-10 SINGAPORE",1.367217,103.9651818,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 258 PASIR RIS<br>Address:  258 PASIR RIS ST 21, #02-10 SINGAPORE<br>Latitude: 1.367217<br>Longitude: 103.9651818"
363,SHENG SIONG @ 292 BUKIT BATOK EAST AVENUE,Retailer E-bin,650292,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 292 BUKIT BATOK EAST AVENUE 6, #01-02 SINGAPORE",1.3444079,103.7549945,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 292 BUKIT BATOK EAST AVENUE<br>Address:  BLK 292 BUKIT BATOK EAST AVENUE 6, #01-02 SINGAPORE<br>Latitude: 1.3444079<br>Longitude: 103.7549945"
364,SHENG SIONG @ 3 YUAN CHING,Retailer E-bin,618642,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"3 YUAN CHING RD, #01-01A/02 SINGAPORE",1.3256306,103.7251391,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 3 YUAN CHING<br>Address:  3 YUAN CHING RD, #01-01A/02 SINGAPORE<br>Latitude: 1.3256306<br>Longitude: 103.7251391"
365,SHENG SIONG @ 301 GEYLANG,Retailer E-bin,389344,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"301 GEYLANG ROAD, #01-02 SINGAPORE",1.3127734,103.878652,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 301 GEYLANG<br>Address:  301 GEYLANG ROAD, #01-02 SINGAPORE<br>Latitude: 1.3127734<br>Longitude: 103.878652"
366,SHENG SIONG @ 301 WOODLANDS,Retailer E-bin,730301,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 301 WOODLANDS ST 31, #01-217 SINGAPORE",1.4314699,103.7737778,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 301 WOODLANDS<br>Address:  BLK 301 WOODLANDS ST 31, #01-217 SINGAPORE<br>Latitude: 1.4314699<br>Longitude: 103.7737778"
367,SHENG SIONG @ 352 CLEMENTI,Retailer E-bin,120352,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"BLK 352 CLEMENTI AVE 2, #01-91 SINGAPORE",1.3146209,103.7715967,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 352 CLEMENTI<br>Address:  BLK 352 CLEMENTI AVE 2, #01-91 SINGAPORE<br>Latitude: 1.3146209<br>Longitude: 103.7715967"
368,SHENG SIONG @ 4 LOR 7 TOA PAYOH,Retailer E-bin,310004,E-waste accepted: Batteries and Lamps only,https://alba-ewaste.sg,"4 LORONG 7 TOA PAYOH, #01-107 SINGAPORE",1.3391094,103.8558209,#0000ff,"Retailer E-bin<br>E-waste Collection Points: SHENG SIONG @ 4 LOR 7 TOA PAYOH<br>Address:  4 LORONG 7 TOA PAYOH, #01-107 SINGAPORE<br>Latitude: 1.3391094<br>Longitude: 103.8558209"
